GeneID	GeneName	log2FC	P.Value	adj.P.Value
ENSG00000075651	PLD1	-2.87394087780216	9.55416170646776e-05	0.00261023920654603
ENSG00000075702	WDR62	2.93226409097012	0.000370896919756219	0.00592022359004036
ENSG00000075884	ARHGAP15	-1.87895676104281	0.00272473500694041	0.0195216091123157
ENSG00000075891	PAX2	7.23949074697241	0.000422829171667155	0.00632453192345457
ENSG00000076053	RBM7	-1.06147077122135	0.00242315943721208	0.018105495054932
ENSG00000076067	RBMS2	-2.09437697012391	4.31781211655158e-05	0.00167594826658929
ENSG00000076321	KLHL20	-1.1202050962379	0.00897429186080114	0.0413432767390177
ENSG00000076382	SPAG5	2.97464026970311	0.000236450526665101	0.00442226873811999
ENSG00000076554	TPD52	3.11701749255309	0.00225966532529859	0.0174213361920822
ENSG00000076555	ACACB	-5.34965176150091	0.000116455720699747	0.00292794497669313
ENSG00000076604	TRAF4	2.90191866000511	0.000151404922033809	0.00342496495634576
ENSG00000076662	ICAM3	-2.6976641579728	0.00320364863448145	0.0215186667991181
ENSG00000076685	NT5C2	-1.31315925458117	0.00215607903725499	0.0169450267629147
ENSG00000076706	MCAM	-2.83287208867642	0.000682940097156699	0.00852282830326603
ENSG00000076770	MBNL3	-2.18458634399594	0.00394736195184015	0.0244187961114091
ENSG00000076864	RAP1GAP	3.89499257682324	0.00984267861433972	0.0438269391488811
ENSG00000076924	XAB2	1.01230557680614	0.00416664623052485	0.025330791258846
ENSG00000076944	STXBP2	2.62583346102322	0.000253195628518334	0.00462353169506338
ENSG00000077063	CTTNBP2	-4.08725436593	8.05172048868521e-05	0.00235844808424923
ENSG00000077080	ACTL6B	8.42478021983364	0.00443283497028471	0.0263529321087496
ENSG00000077092	RARB	-1.55498400556668	0.0106360474634658	0.0459186788081353
ENSG00000077152	UBE2T	3.32377857741474	0.000485658570058345	0.00685768666326657
ENSG00000077157	PPP1R12B	-2.97993682363024	1.87600539430536e-05	0.00105658845954897
ENSG00000077264	PAK3	-4.08861831345773	0.000373116072961878	0.0059364832071959
ENSG00000077274	CAPN6	-5.63569667054555	0.000149949439590789	0.00340449944341806
ENSG00000077348	EXOSC5	2.25657997883365	6.5257955215172e-06	0.000613406598078398
ENSG00000077420	APBB1IP	-3.78231626219031	6.29607961379544e-07	0.000194588210563865
ENSG00000077463	SIRT6	1.65723346593145	0.000975353082785518	0.0105388819937523
ENSG00000077616	NAALAD2	-4.69296808444379	2.52372495579615e-05	0.00124549100862395
ENSG00000077684	JADE1	-1.32410815374396	0.000388479323148119	0.00603942049986933
ENSG00000077942	FBLN1	-2.69069282894653	3.76416208030393e-05	0.00156079260278542
ENSG00000077943	ITGA8	-1.96604802034377	0.00825054376940696	0.0392732954065392
ENSG00000078018	MAP2	-2.37520062232482	0.00410980659360959	0.0250821321750044
ENSG00000078124	ACER3	-1.61808127802802	0.00831018512499019	0.0394374908282884
ENSG00000078295	ADCY2	-3.29992060753536	0.000205813339354098	0.00408078172857264
ENSG00000078328	RBFOX1	5.79015537651033	0.00820892884380945	0.0391674576733286
ENSG00000078399	HOXA9	-2.8251445129512	0.0101552913579405	0.0446637027622961
ENSG00000078549	ADCYAP1R1	-5.03811853759348	2.61127924215791e-05	0.00126844556507572
ENSG00000078596	ITM2A	-4.41756867400885	6.82694780738262e-05	0.00219034364974317
ENSG00000079102	RUNX1T1	-4.41833880926119	1.90079512069221e-07	0.000136217176515797
ENSG00000079150	FKBP7	-1.09888486126913	0.0029717025799583	0.0205755660289748
ENSG00000079215	SLC1A3	-3.7422082983417	0.000145820346673661	0.00334453438915239
ENSG00000079277	MKNK1	-1.16217428076607	0.0014746205117424	0.0134340427976532
ENSG00000079308	TNS1	-5.27024541168665	3.16603406788469e-07	0.000156717281622259
ENSG00000079337	RAPGEF3	-2.42126871731519	0.000116128446936303	0.00292390616140538
ENSG00000079393	DUSP13	5.28403774118799	0.0011025371463925	0.0112692149419407
ENSG00000079435	LIPE	-6.17262295845969	7.49115903909597e-06	0.000653931495416396
ENSG00000079462	PAFAH1B3	4.36746410932676	1.35204251143856e-05	0.000905941764100768
ENSG00000079482	OPHN1	-1.28512924261697	0.00963971020824068	0.0432876561748549
ENSG00000079616	KIF22	1.94645086471701	0.000111936946574869	0.00286637257592874
ENSG00000079739	PGM1	-2.17347983739479	0.000845693389325714	0.0097074136727383
ENSG00000079819	EPB41L2	-3.61416991455556	3.09529700152766e-05	0.00140941470281347
ENSG00000079950	STX7	-1.51064771379685	0.0037452307917028	0.0237073300882877
ENSG00000080007	DDX43	-3.74278391470174	0.0017992242005416	0.015219233102426
ENSG00000080031	PTPRH	-2.2693516951524	0.00176895698086832	0.0150662973999205
ENSG00000080166	DCT	-3.69556960534601	0.00405326921573507	0.0248492639124844
ENSG00000080200	CRYBG3	-4.99697320558739	1.61441974704995e-05	0.000993290087217093
ENSG00000080293	SCTR	-5.98163978383854	2.45788147596995e-05	0.00122769938370418
ENSG00000080493	SLC4A4	-3.94219214815697	0.0121268889367986	0.0499895513441721
ENSG00000080986	NDC80	2.80916601854351	0.00239996815074013	0.0180198033790008
ENSG00000081041	CXCL2	-3.86221610594856	0.00281588788202058	0.0198869175283238
ENSG00000081087	OSTM1	-1.4279414209533	0.00170913660490558	0.014806728295827
ENSG00000081138	CDH7	8.67042576729405	0.00304654593221711	0.0208255040569721
ENSG00000081189	MEF2C	-2.64978495368077	0.000118501633828791	0.00294363681792613
ENSG00000081237	PTPRC	-2.70929206699103	0.000171318242162592	0.00367752092294557
ENSG00000081320	STK17B	-1.68423872611736	0.00143334681304786	0.0132287621480834
ENSG00000081377	CDC14B	-3.24945570665494	9.11402385268461e-06	0.000726916902443958
ENSG00000081386	ZNF510	-1.09609303513306	0.00470287533690701	0.0274793443927653
ENSG00000081692	JMJD4	1.65506392522135	0.00149146843649661	0.0135376494465413
ENSG00000081853	PCDHGA2	-2.96395815182252	0.000118217618569132	0.00294363681792613
ENSG00000081985	IL12RB2	-2.8180627014087	0.00443148356507082	0.0263512340419375
ENSG00000082074	FYB1	-2.01167020495256	0.00247878475347131	0.0183606809555357
ENSG00000082196	C1QTNF3	-2.59255254554925	0.00768049662218285	0.0376235543725166
ENSG00000082397	EPB41L3	-2.57947114947584	0.000220308740336776	0.00424893416913166
ENSG00000082438	COBLL1	-1.75664697976244	0.00311538785338866	0.0211526821187699
ENSG00000082458	DLG3	2.2179405472119	0.000889367451460227	0.00999140051228158
ENSG00000082556	OPRK1	-3.72837828401435	0.00827592145711016	0.0393277259325483
ENSG00000082805	ERC1	-1.24994832053386	0.0038721962227032	0.0241219580766784
ENSG00000083067	TRPM3	-4.02987903527902	0.00116189704452	0.0116285258859708
ENSG00000083097	DOPEY1	-1.07662186699181	0.00490571579354947	0.0282472806230812
ENSG00000083807	SLC27A5	2.19683055102691	0.0020511675854464	0.0164391027598899
ENSG00000083838	ZNF446	1.47427786770317	0.00174495633502343	0.0149597938222796
ENSG00000084444	FAM234B	4.17342234049718	0.00182827476493814	0.015339020550762
ENSG00000084628	NKAIN1	5.71654334300133	0.000470006615441861	0.00675680855561299
ENSG00000084674	APOB	-6.939114960827	6.42462210853021e-05	0.00211235081959321
ENSG00000084734	GCKR	-2.97929928872225	0.00802664921879638	0.0386628910211143
ENSG00000084754	HADHA	-1.00825413318451	0.0064237831207459	0.033601318639411
ENSG00000085265	FCN1	-4.3726645636936	0.000248146804094137	0.00455150573533199
ENSG00000085276	MECOM	-3.20027132885884	4.73204142801288e-05	0.00176470172409681
ENSG00000085465	OVGP1	3.02802412693572	0.00535345217223241	0.0298892995601958
ENSG00000085511	MAP3K4	-1.05035943956877	0.00457032939458997	0.0269435847117876
ENSG00000085552	IGSF9	3.63905546672979	0.0094850346079429	0.042842068082095
ENSG00000085563	ABCB1	-2.62410923491992	0.00639062697463555	0.0334905154616075
ENSG00000085644	ZNF213	1.42455680788555	0.00217251392250434	0.0170416899536547
ENSG00000085662	AKR1B1	-1.5911779008084	0.00839059161832596	0.0396819773839153
ENSG00000085832	EPS15	-1.09683853417945	0.00173805512218832	0.0149316931536158
ENSG00000085840	ORC1	2.39245852084645	0.00891190895440053	0.0411863455883277
ENSG00000085999	RAD54L	2.27501408659517	0.00567138631407745	0.0309958060600276
ENSG00000086232	EIF2AK1	1.46973478214757	3.85198475732858e-05	0.00156642140338836
ENSG00000086289	EPDR1	-3.27816195010442	0.000360233206950775	0.00583667499466442
ENSG00000086504	MRPL28	1.52887241872886	0.00156779820629847	0.0140040031409132
ENSG00000086548	CEACAM6	7.20564554545787	0.00156713122118212	0.0140040031409132
ENSG00000086717	PPEF1	3.76032965373904	0.000755557379392976	0.00904656474842195
ENSG00000086991	NOX4	-2.97460233715426	5.22212836218722e-06	0.00056987645338144
ENSG00000087076	HSD17B14	1.45018159696302	0.0115386917351797	0.0482911217233152
ENSG00000087085	ACHE	2.47377498940744	0.00617180479717357	0.0327180325059906
ENSG00000087086	FTL	-1.99780993509227	0.00244070543559781	0.0181657958331873
ENSG00000087087	SRRT	1.40750518349887	0.0016419899028837	0.0144433163190486
ENSG00000087088	BAX	1.53617511175239	0.00105866092453646	0.011002328975703
ENSG00000087116	ADAMTS2	-2.51375728485913	0.000630734322484038	0.00809704367778705
ENSG00000087237	CETP	-5.4014549071789	0.000535031338755408	0.00729253023744623
ENSG00000087245	MMP2	-2.64953950495586	9.89122919978079e-05	0.00265015843936198
ENSG00000087250	MT3	4.14989077421357	0.00324885506718635	0.0217102544692385
ENSG00000087253	LPCAT2	-1.94702336543606	0.00301790809487686	0.0206926726693928
ENSG00000087258	GNAO1	3.79520987766579	0.00944211650231841	0.0427403515278772
ENSG00000087303	NID2	-1.88526862533808	0.0107000312272454	0.0460822630366911
ENSG00000087494	PTHLH	-3.29584571668779	0.00412966172482826	0.0251678299596694
ENSG00000087586	AURKA	2.87948450175378	0.000213316228657621	0.00417927397270972
ENSG00000087589	CASS4	-2.18679948927257	0.00888912890904247	0.0411348890653332
ENSG00000088038	CNOT3	1.19840618154161	0.00170423411568732	0.0147797925325742
ENSG00000088179	PTPN4	-1.17523168824903	0.00308172169491532	0.0209897329024946
ENSG00000088320	REM1	-2.95270863325116	0.000174903662500367	0.00371839471652758
ENSG00000088325	TPX2	3.1169339346238	0.000537665347338839	0.00732036107541453
ENSG00000088340	FER1L4	2.96761302312892	0.0072202056177491	0.0361961848943322
ENSG00000088356	PDRG1	1.35160881245668	0.00120331364193497	0.0118991740516678
ENSG00000088387	DOCK9	-1.5985824547536	0.00191883817460989	0.0158144246224099
ENSG00000088756	ARHGAP28	-3.36739894978118	0.000141679648457634	0.00328614381624296
ENSG00000088827	SIGLEC1	-3.54502315171549	0.000160918209891246	0.00355346207676075
ENSG00000088854	C20orf194	-2.16267609963042	9.90392880877843e-05	0.00265015843936198
ENSG00000088882	CPXM1	-2.27081472124541	0.00169258091701348	0.0147148604687617
ENSG00000088992	TESC	-2.6390705677918	0.000278267138203606	0.00492847778802591
ENSG00000089041	P2RX7	-1.4518786418614	0.0121083221496746	0.0499379925188832
ENSG00000089225	TBX5	-2.98201972874292	0.000222526899459855	0.00426865634151534
ENSG00000089248	ERP29	1.10815416874447	0.00653510187681722	0.0339668685945566
ENSG00000089250	NOS1	-2.69631038903569	0.0105576308128899	0.0457158357002982
ENSG00000089280	FUS	1.00786805673822	0.00658265715454944	0.0340922074039034
ENSG00000089351	GRAMD1A	2.02347805492005	0.000801851919907652	0.00939165737551715
ENSG00000089685	BIRC5	3.68773329693434	0.00147085136511638	0.0134198198007523
ENSG00000089693	MLF2	1.69429904169396	0.000228861335096226	0.00434192072919823
ENSG00000089723	OTUB2	1.65113780083529	0.00977212598063323	0.0436208367703839
ENSG00000090006	LTBP4	-3.09511031978598	1.77658783665439e-05	0.00103213388812937
ENSG00000090447	TFAP4	1.52444724817643	0.00368030367393232	0.0234524506025713
ENSG00000090520	DNAJB11	1.36954432133973	0.0109655874574749	0.0468181920024293
ENSG00000090530	P3H2	-2.15057963668401	0.000303632055010842	0.00526089878075899
ENSG00000090659	CD209	-5.35125554242703	5.88712346663827e-05	0.00199636210129735
ENSG00000090661	CERS4	2.48925794011675	0.00243962856715368	0.0181657958331873
ENSG00000090863	GLG1	-1.18479265689433	0.0051990317089964	0.0293618225228269
ENSG00000090889	KIF4A	2.89287357648853	0.00630605653429643	0.0331880050682161
ENSG00000090932	DLL3	3.5965903531802	0.00682288996769229	0.0349484057284425
ENSG00000090971	NAT14	3.77180136490526	2.94638619655653e-05	0.00137711528752099
ENSG00000091106	NLRC4	-2.08070064102382	0.00269879168492817	0.0193975652354212
ENSG00000091136	LAMB1	-2.53338807018591	0.000205646590427345	0.0040807479520996
ENSG00000091181	IL5RA	-2.49262165400345	0.0045654440445925	0.0269328247583163
ENSG00000091409	ITGA6	-1.46927020539535	0.00547607255165234	0.0303247973428373
ENSG00000091436	MAP3K20	-2.30029268709744	1.42062840908612e-05	0.000924343089859324
ENSG00000091513	TF	-6.40251444813354	7.25812245850009e-05	0.00225021619942082
ENSG00000091651	ORC6	3.38242999191489	0.000358674240824692	0.00581904239133235
ENSG00000091656	ZFHX4	-4.04787241998733	2.90896201335058e-05	0.00136726750236934
ENSG00000091704	CPA1	-8.0109593160617	2.14524942851616e-06	0.000378288205127762
ENSG00000091831	ESR1	3.54978166769782	0.00780368051539261	0.0379870364174478
ENSG00000091844	RGS17	-3.0102528326684	0.00112310339839753	0.0113806276743356
ENSG00000091947	TMEM101	2.25030455287115	0.00996561367151146	0.0441371221260379
ENSG00000091972	CD200	-2.22874766318404	0.000132182769243365	0.00315465151500212
ENSG00000091986	CCDC80	-5.24908244934578	1.07641137427039e-06	0.000249869769820978
ENSG00000092009	CMA1	-6.62679921913261	4.04287490436697e-05	0.00160966315636833
ENSG00000092020	PPP2R3C	-1.13773160036266	0.00852116955765263	0.0400695924901029
ENSG00000092051	JPH4	-2.57506194903069	0.00305107130512856	0.0208333990663639
ENSG00000092445	TYRO3	-3.7412029017837	5.07297129692617e-05	0.00184130505146155
ENSG00000092529	CAPN3	-2.86789695238565	0.000436504558302338	0.00644717754123375
ENSG00000092607	TBX15	-4.55495738118032	2.71277754831777e-05	0.00130007898321923
ENSG00000092820	EZR	2.30232457867413	0.000115000606345166	0.00290630207782844
ENSG00000092964	DPYSL2	-2.82477147475309	8.00629124412462e-05	0.00234822717687997
ENSG00000092969	TGFB2	-2.48086185649242	0.000472306110607843	0.00677925457707947
ENSG00000092978	GPATCH2	1.0466947796751	0.0107131499752638	0.0461307267743641
ENSG00000093009	CDC45	3.03642373052906	0.00204880063684929	0.0164291308910251
ENSG00000093217	XYLB	1.41874228804439	0.00854951622753444	0.0401418132787294
ENSG00000094796	KRT31	6.12480287761562	0.00234595729216145	0.0178199060057425
ENSG00000094804	CDC6	2.52843562469992	0.000919057035489668	0.0101854259087773
ENSG00000094963	FMO2	-6.31637775053363	6.24151872387457e-05	0.002071430207353
ENSG00000094975	SUCO	1.26126796893124	0.00188642595094464	0.0156498608073178
ENSG00000095059	DHPS	1.20568097360035	0.00714686815804152	0.0359495821211191
ENSG00000095203	EPB41L4B	-2.74224052013915	0.0022756121591179	0.0174766655686686
ENSG00000095370	SH2D3C	-1.78855395292068	0.00125851226348749	0.0122074208374768
ENSG00000095380	NANS	1.02357569428553	0.011521851595451	0.0482530286174571
ENSG00000095539	SEMA4G	2.40669191582077	0.00267126801496265	0.0192781966345451
ENSG00000095564	BTAF1	-1.30625092136127	0.00319528934584145	0.0214857980362766
ENSG00000095637	SORBS1	-6.17544935101119	8.60446149343517e-08	0.000136217176515797
ENSG00000095906	NUBP2	1.89284593161076	5.58237828940883e-05	0.00195225322780245
ENSG00000095981	KCNK16	8.2585349104973	0.00906691992609555	0.041645847143361
ENSG00000097007	ABL1	-1.10207357141611	0.000901586969791497	0.0100728200716081
ENSG00000097021	ACOT7	1.90230323814674	0.00421667226601676	0.0255407206705694
ENSG00000097033	SH3GLB1	-1.76509047840057	6.21024532531943e-05	0.0020659253040998
ENSG00000099139	PCSK5	-4.60722778012081	1.07418777813837e-05	0.000799563527350047
ENSG00000099204	ABLIM1	-2.52721328164259	0.000206793586364888	0.00409365205994543
ENSG00000099219	ERMP1	1.02497809609012	0.0100159233737447	0.0442853550457507
ENSG00000099250	NRP1	-3.32316823984884	1.03087830554383e-05	0.000781854788483777
ENSG00000099260	PALMD	-4.9463781699814	3.27290468535826e-06	0.000466346630079794
ENSG00000099337	KCNK6	1.68279747780615	0.00255315630463542	0.0186931565389727
ENSG00000099338	CATSPERG	1.57551759444418	0.00378080003244054	0.0237984421593921
ENSG00000099364	FBXL19	1.93317086517002	0.000216674485549326	0.00420838700330486
ENSG00000099365	STX1B	-2.09867072579679	0.00275408856658275	0.0196098263260053
ENSG00000099624	ATP5F1D	1.64033422601309	0.00685068220882415	0.0350617092968696
ENSG00000099625	CBARP	3.17098272110608	0.00289876752826278	0.0202733539610981
ENSG00000099769	IGFALS	5.47846447197314	0.000938304986794714	0.0102880668729487
ENSG00000099795	NDUFB7	1.09997149602797	0.00679593800758531	0.0348319998419458
ENSG00000099797	TECR	1.01519637098904	0.00952434373165437	0.0429255192791021
ENSG00000099800	TIMM13	1.53288783879681	0.000244475145868927	0.00450085478898677
ENSG00000099804	CDC34	1.50682629635233	0.00832059048869347	0.0394559710688508
ENSG00000099812	MISP	6.72443636383162	0.000546650781277132	0.00740264947957017
ENSG00000099821	POLRMT	1.0820665607891	0.00493586536799284	0.0283812258659588
ENSG00000099822	HCN2	5.10537340780201	0.000389279963557687	0.00604202579972619
ENSG00000099849	RASSF7	3.32980739901059	7.43014015635949e-05	0.00227364127928203
ENSG00000099864	PALM	-2.33945146963799	0.00111866937030909	0.0113636401729221
ENSG00000099869	IGF2-AS	-2.58079681164597	0.00742520314355875	0.0369095592530137
ENSG00000099889	ARVCF	1.32457574898991	0.00937565162954629	0.0425579193208247
ENSG00000099899	TRMT2A	1.61092542105427	0.000468349310118637	0.00675214967503399
ENSG00000099937	SERPIND1	-3.52442583361418	0.0111819003330487	0.0474549409087933
ENSG00000099953	MMP11	4.53038717725699	8.61776765393616e-06	0.000705902357131657
ENSG00000100028	SNRPD3	1.23399773885507	0.00221459882013547	0.0171972223077417
ENSG00000100029	PES1	1.20996698642085	0.00123497615607537	0.0120636594053978
ENSG00000100031	GGT1	2.35344469566444	0.00628395428939341	0.0331266881130036
ENSG00000100034	PPM1F	-1.54759143918928	0.001681337953979	0.0146523824193366
ENSG00000100055	CYTH4	-2.34336634002869	0.000104222770422534	0.00272400422695259
ENSG00000100060	MFNG	-2.93016021841782	1.95686953997107e-05	0.0010776113550755
ENSG00000100077	GRK3	-3.5587674112047	0.000127521506386177	0.00309293213760293
ENSG00000100083	GGA1	1.23832653089205	0.000663641380986385	0.00835465027743807
ENSG00000100095	SEZ6L	6.69957205891586	0.00342918851216917	0.0224037031475628
ENSG00000100105	PATZ1	1.4243667731604	0.000141931186462698	0.00328889276971904
ENSG00000100106	TRIOBP	-1.13759560199569	0.00199761260854989	0.0161884535386417
ENSG00000100116	GCAT	2.89711913955318	0.000164663253385172	0.00361251015079714
ENSG00000100122	CRYBB1	-2.59199755099593	0.00270697025305527	0.0194378828857439
ENSG00000100124	ANKRD54	1.13833016753644	0.00300256580892517	0.0206627687620803
ENSG00000100129	EIF3L	-1.1878683804606	0.00575416189196199	0.0312478921104239
